,shutter,flip_mirror,calib_unit,temp_bench_air,temp_bench_board,temp_water_in,temp_water_out,laser,tungsten,adc1,adc2,nvme_pci-Composite,nvme_pci-Sensor_1,nvme_pci-Sensor_2,acpitz_acpi-temp1,coretemp_isa-Package_id_0,coretemp_isa-Core_0,coretemp_isa-Core_1,coretemp_isa-Core_2,coretemp_isa-Core_3,coretemp_isa-Core_4,coretemp_isa-Core_5,coretemp_isa-Core_6,coretemp_isa-Core_7,fli_status,time_utc,fli_temp_CCD
2174,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.7,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,68.0,64.0,75.0,68.0,76.0,68.0,75.0,68.0,OK,2021-10-09 17:45:12.640,-30.000000
2175,CLOSE,DOWN,0.0,19.3,19.200000000000003,20.5,29.7,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,68.0,63.0,70.0,68.0,74.0,69.0,75.0,69.0,OK,2021-10-09 17:45:13.700,-30.000000
2176,CLOSE,DOWN,0.0,19.3,19.200000000000003,20.5,29.7,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,68.0,63.0,69.0,69.0,74.0,69.0,71.0,63.0,OK,2021-10-09 17:45:14.753,-30.000000
2177,CLOSE,DOWN,0.0,19.3,19.200000000000003,20.5,29.7,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,69.0,63.0,76.0,68.0,74.0,68.0,71.0,62.0,OK,2021-10-09 17:45:15.816,-30.000000
2178,CLOSE,DOWN,0.0,19.3,19.200000000000003,20.5,29.7,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,70.0,64.0,77.0,69.0,74.0,71.0,70.0,62.0,OK,2021-10-09 17:45:16.836,-30.000000
2179,CLOSE,DOWN,0.0,19.3,19.200000000000003,20.5,29.7,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,70.0,64.0,77.0,69.0,74.0,71.0,70.0,62.0,OK,2021-10-09 17:45:16.905,-30.000000
2180,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.7,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,78.0,68.0,64.0,68.0,69.0,78.0,70.0,69.0,70.0,OK,2021-10-09 17:45:17.963,-30.000000
2181,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,78.0,68.0,64.0,77.0,69.0,78.0,69.0,67.0,69.0,OK,2021-10-09 17:45:19.026,-30.000000
2182,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,69.0,63.0,75.0,68.0,78.0,68.0,73.0,68.0,OK,2021-10-09 17:45:20.096,-30.000000
2183,CLOSE,DOWN,0.0,19.3,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,68.0,63.0,69.0,68.0,74.0,70.0,75.0,62.0,OK,2021-10-09 17:45:21.205,-30.000000
2184,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,77.0,69.0,63.0,77.0,68.0,73.0,68.0,70.0,68.0,OK,2021-10-09 17:45:22.318,-30.000000
2185,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,68.0,63.0,69.0,70.0,74.0,69.0,70.0,69.0,OK,2021-10-09 17:45:23.362,-30.000000
2186,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,68.0,64.0,69.0,69.0,75.0,69.0,70.0,71.0,OK,2021-10-09 17:45:24.413,-30.000000
2187,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,77.0,68.0,64.0,77.0,68.0,71.0,70.0,69.0,63.0,OK,2021-10-09 17:45:25.461,-30.000000
2188,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,69.0,63.0,76.0,69.0,78.0,70.0,69.0,62.0,OK,2021-10-09 17:45:26.506,-30.000000
2189,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,79.0,70.0,63.0,69.0,68.0,79.0,69.0,69.0,62.0,OK,2021-10-09 17:45:27.551,-30.000000
2190,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,79.0,68.0,63.0,68.0,70.0,79.0,69.0,73.0,62.0,OK,2021-10-09 17:45:28.605,-30.000000
2191,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,68.0,64.0,76.0,69.0,78.0,69.0,73.0,57.0,OK,2021-10-09 17:45:29.659,-30.000000
2192,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,79.0,68.0,63.0,74.0,69.0,79.0,68.0,74.0,70.0,OK,2021-10-09 17:45:30.713,-30.000000
2193,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,79.0,70.0,64.0,69.0,69.0,79.0,69.0,74.0,69.0,OK,2021-10-09 17:45:31.772,-30.000000
2194,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,68.0,63.0,71.0,68.0,74.0,70.0,74.0,69.0,OK,2021-10-09 17:45:32.834,-30.000000
2195,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.8,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,69.0,63.0,76.0,69.0,74.0,70.0,75.0,63.0,OK,2021-10-09 17:45:33.899,-30.000000
2196,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,73.0,68.0,64.0,69.0,69.0,73.0,69.0,71.0,62.0,OK,2021-10-09 17:45:34.966,-30.000000
2197,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,76.0,69.0,64.0,73.0,69.0,76.0,69.0,71.0,63.0,OK,2021-10-09 17:45:36.030,-30.000000
2198,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,68.0,63.0,77.0,68.0,78.0,70.0,70.0,69.0,OK,2021-10-09 17:45:37.101,-30.000000
2199,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,78.0,69.0,64.0,69.0,68.0,78.0,69.0,72.0,70.0,OK,2021-10-09 17:45:38.192,-30.000000
2200,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,76.0,68.0,64.0,76.0,69.0,74.0,70.0,74.0,62.0,OK,2021-10-09 17:45:39.307,-30.000000
2201,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,74.0,69.0,64.0,70.0,69.0,74.0,69.0,74.0,64.0,OK,2021-10-09 17:45:40.377,-30.000000
2202,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,68.0,63.0,70.0,68.0,73.0,70.0,75.0,69.0,OK,2021-10-09 17:45:41.424,-30.000000
2203,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,68.0,63.0,75.0,68.0,73.0,71.0,75.0,68.0,OK,2021-10-09 17:45:42.463,-30.000000
2204,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,75.0,68.0,64.0,75.0,69.0,73.0,68.0,74.0,68.0,OK,2021-10-09 17:45:43.510,-30.000000
2205,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,73.0,68.0,65.0,69.0,69.0,73.0,68.0,71.0,70.0,OK,2021-10-09 17:45:44.556,-30.000000
2206,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,77.0,69.0,63.0,68.0,70.0,77.0,69.0,70.0,63.0,OK,2021-10-09 17:45:45.607,-30.000000
2207,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,68.0,64.0,76.0,69.0,76.0,68.0,71.0,62.0,OK,2021-10-09 17:45:46.657,-30.000000
2208,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,79.0,68.0,64.0,74.0,69.0,79.0,69.0,71.0,62.0,OK,2021-10-09 17:45:47.709,-30.000000
2209,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,69.0,64.0,69.0,69.0,78.0,68.0,70.0,59.0,OK,2021-10-09 17:45:48.766,-30.000000
2210,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,68.0,64.0,76.0,69.0,78.0,68.0,70.0,69.0,OK,2021-10-09 17:45:49.826,-30.000000
2211,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,79.0,68.0,64.0,74.0,70.0,80.0,68.0,68.0,70.0,OK,2021-10-09 17:45:50.888,-30.000000
2212,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,69.0,64.0,69.0,69.0,74.0,69.0,74.0,64.0,OK,2021-10-09 17:45:51.945,-30.000000
2213,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,70.0,64.0,72.0,69.0,74.0,69.0,74.0,62.0,OK,2021-10-09 17:45:53.011,-30.000000
2214,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,69.0,64.0,75.0,71.0,74.0,68.0,74.0,63.0,OK,2021-10-09 17:45:54.076,-30.000000
2215,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,69.0,64.0,69.0,69.0,73.0,68.0,75.0,71.0,OK,2021-10-09 17:45:55.151,-30.000000
2216,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,68.0,64.0,75.0,69.0,78.0,68.0,70.0,70.0,OK,2021-10-09 17:45:56.269,-30.000000
2217,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,79.0,68.0,63.0,68.0,70.0,79.0,69.0,72.0,62.0,OK,2021-10-09 17:45:57.383,-30.000000
2218,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,79.0,68.0,63.0,75.0,70.0,79.0,69.0,68.0,62.0,OK,2021-10-09 17:45:58.427,-30.000000
2219,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,77.0,68.0,64.0,77.0,70.0,74.0,69.0,71.0,58.0,OK,2021-10-09 17:45:59.470,-30.000000
2220,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,69.0,63.0,71.0,69.0,74.0,68.0,74.0,71.0,OK,2021-10-09 17:46:00.516,-30.000000
2221,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,73.0,68.0,64.0,68.0,70.0,73.0,70.0,73.0,69.0,OK,2021-10-09 17:46:01.563,-30.000000
2222,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,69.0,63.0,72.0,69.0,74.0,69.0,74.0,69.0,OK,2021-10-09 17:46:02.609,-30.000000
2223,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.5,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,77.0,68.0,64.0,77.0,69.0,73.0,69.0,74.0,66.0,OK,2021-10-09 17:46:03.664,-30.000000
2224,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,68.0,63.0,69.0,69.0,74.0,69.0,74.0,62.0,OK,2021-10-09 17:46:04.724,-30.000000
2225,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,71.0,69.0,63.0,71.0,69.0,71.0,69.0,69.0,62.0,OK,2021-10-09 17:46:05.781,-30.000000
2226,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,79.0,69.0,63.0,76.0,69.0,79.0,68.0,70.0,57.0,OK,2021-10-09 17:46:06.842,-30.000000
2227,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,68.0,65.0,71.0,74.0,78.0,69.0,70.0,69.0,OK,2021-10-09 17:46:07.905,-30.000000
2228,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,78.0,68.0,64.0,69.0,69.0,78.0,69.0,71.0,69.0,OK,2021-10-09 17:46:08.964,-30.000000
2229,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,77.0,75.0,63.0,77.0,69.0,77.0,70.0,69.0,63.0,OK,2021-10-09 17:46:10.030,-30.000000
2230,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,69.0,62.0,73.0,56.0,74.0,72.0,72.0,62.0,OK,2021-10-09 17:46:11.101,-30.000000
2231,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,73.0,67.0,62.0,68.0,55.0,73.0,72.0,74.0,64.0,OK,2021-10-09 17:46:12.163,-30.000000
2232,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,53.85,27.8,75.0,67.0,61.0,75.0,54.0,72.0,71.0,72.0,70.0,OK,2021-10-09 17:46:13.237,-30.000000
2233,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,76.0,67.0,61.0,73.0,54.0,76.0,71.0,74.0,69.0,OK,2021-10-09 17:46:14.337,-30.000000
2234,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,67.0,61.0,67.0,53.0,77.0,71.0,73.0,62.0,OK,2021-10-09 17:46:15.388,-30.000000
2235,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,76.0,67.0,61.0,74.0,54.0,76.0,71.0,70.0,61.0,OK,2021-10-09 17:46:16.426,-30.000000
2236,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,76.0,67.0,61.0,74.0,54.0,76.0,71.0,70.0,61.0,OK,2021-10-09 17:46:17.121,-30.000000
2237,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,67.0,61.0,73.0,54.0,77.0,72.0,70.0,61.0,OK,2021-10-09 17:46:17.461,-30.000000
2238,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,67.0,62.0,73.0,55.0,77.0,72.0,69.0,62.0,OK,2021-10-09 17:46:18.493,-30.000000
2239,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,67.0,61.0,67.0,53.0,77.0,72.0,69.0,63.0,OK,2021-10-09 17:46:19.529,-30.000000
2240,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,67.0,61.0,70.0,55.0,77.0,71.0,69.0,66.0,OK,2021-10-09 17:46:20.576,-30.000000
2241,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,77.0,67.0,61.0,75.0,53.0,77.0,71.0,69.0,67.0,OK,2021-10-09 17:46:21.625,-30.000000
2242,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,68.0,61.0,73.0,54.0,76.0,71.0,68.0,67.0,OK,2021-10-09 17:46:22.677,-30.000000
2243,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,73.0,67.0,61.0,67.0,54.0,73.0,71.0,68.0,67.0,OK,2021-10-09 17:46:23.728,-30.000000
2244,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,74.0,68.0,61.0,74.0,54.0,72.0,72.0,68.0,61.0,OK,2021-10-09 17:46:24.777,-30.000000
2245,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,73.0,67.0,61.0,73.0,53.0,72.0,71.0,71.0,61.0,OK,2021-10-09 17:46:25.834,-30.000000
2246,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,72.0,67.0,62.0,67.0,54.0,72.0,71.0,71.0,61.0,OK,2021-10-09 17:46:26.894,-30.000000
2247,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,74.0,67.0,61.0,67.0,55.0,73.0,72.0,74.0,57.0,OK,2021-10-09 17:46:27.944,-30.000000
2248,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,75.0,67.0,61.0,75.0,54.0,72.0,71.0,72.0,67.0,OK,2021-10-09 17:46:29.007,-30.000000
2249,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,78.0,67.0,61.0,71.0,54.0,78.0,71.0,72.0,68.0,OK,2021-10-09 17:46:30.072,-30.000000
2250,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,67.0,61.0,66.0,54.0,77.0,71.0,69.0,62.0,OK,2021-10-09 17:46:31.187,-30.000000
2251,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,66.0,61.0,76.0,54.0,73.0,71.0,68.0,57.0,OK,2021-10-09 17:46:32.299,-30.000000
2252,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,72.0,68.0,61.0,67.0,53.0,72.0,71.0,68.0,69.0,OK,2021-10-09 17:46:33.342,-30.000000
2253,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,72.0,66.0,61.0,67.0,54.0,72.0,71.0,69.0,68.0,OK,2021-10-09 17:46:34.375,-30.000000
2254,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,72.0,67.0,61.0,69.0,55.0,72.0,71.0,68.0,68.0,OK,2021-10-09 17:46:35.408,-30.000000
2255,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.5,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,67.0,60.0,76.0,53.0,72.0,71.0,68.0,69.0,OK,2021-10-09 17:46:36.450,-30.000000
2256,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,72.0,69.0,61.0,68.0,54.0,72.0,71.0,71.0,62.0,OK,2021-10-09 17:46:37.495,-30.000000
2257,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,72.0,67.0,61.0,69.0,53.0,72.0,71.0,71.0,61.0,OK,2021-10-09 17:46:38.549,-30.000000
2258,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,75.0,68.0,61.0,75.0,55.0,72.0,71.0,74.0,61.0,OK,2021-10-09 17:46:39.601,-30.000000
2259,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,73.0,68.0,62.0,71.0,68.0,64.0,73.0,73.0,56.0,OK,2021-10-09 17:46:40.656,-30.000000
2260,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,67.0,64.0,66.0,68.0,62.0,74.0,72.0,69.0,OK,2021-10-09 17:46:41.720,-30.000000
2261,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,68.0,63.0,68.0,68.0,63.0,74.0,74.0,70.0,OK,2021-10-09 17:46:42.780,-30.000000
2262,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,30.0,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,68.0,63.0,73.0,68.0,69.0,74.0,74.0,64.0,OK,2021-10-09 17:46:43.840,-30.000000
2263,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,74.0,67.0,64.0,67.0,69.0,64.0,74.0,69.0,63.0,OK,2021-10-09 17:46:44.905,-30.000000
2264,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,69.0,63.0,74.0,69.0,63.0,74.0,68.0,62.0,OK,2021-10-09 17:46:45.960,-30.000000
2265,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,76.0,54.0,63.0,76.0,69.0,75.0,74.0,68.0,57.0,OK,2021-10-09 17:46:47.027,-30.000000
2266,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,77.0,52.0,62.0,68.0,68.0,77.0,74.0,73.0,70.0,OK,2021-10-09 17:46:48.153,-30.000000
2267,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,52.0,61.0,75.0,68.0,74.0,74.0,73.0,62.0,OK,2021-10-09 17:46:49.275,-30.000000
2268,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,51.0,62.0,66.0,69.0,73.0,74.0,75.0,62.0,OK,2021-10-09 17:46:50.332,-30.000000
2269,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,74.0,52.0,61.0,65.0,67.0,73.0,74.0,74.0,64.0,OK,2021-10-09 17:46:51.376,-30.000000
2270,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,51.0,61.0,74.0,68.0,72.0,72.0,74.0,67.0,OK,2021-10-09 17:46:52.413,-30.000000
2271,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,72.0,51.0,63.0,70.0,67.0,72.0,72.0,69.0,69.0,OK,2021-10-09 17:46:53.453,-30.000000
2272,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,53.0,63.0,66.0,67.0,73.0,74.0,69.0,69.0,OK,2021-10-09 17:46:54.489,-30.000000
2273,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,73.0,51.0,62.0,65.0,68.0,73.0,73.0,68.0,70.0,OK,2021-10-09 17:46:55.531,-30.000000
2274,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,74.0,52.0,61.0,74.0,68.0,73.0,74.0,68.0,62.0,OK,2021-10-09 17:46:56.586,-30.000000
2275,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,51.85,27.8,75.0,52.0,62.0,71.0,68.0,75.0,74.0,69.0,62.0,OK,2021-10-09 17:46:57.634,-30.000000
2276,CLOSE,DOWN,0.0,19.5,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,74.0,52.0,62.0,66.0,67.0,70.0,74.0,69.0,63.0,OK,2021-10-09 17:46:58.675,-30.000000
2277,CLOSE,DOWN,0.0,19.4,19.200000000000003,20.6,29.9,OFF,ERROR,0.0,0.0,43.85,43.85,52.85,27.8,76.0,51.0,61.0,68.0,68.0,76.0,74.0,69.0,63.0,OK,2021-10-09 17:46:59.720,-30.000000
